mysql root@(none):covid_data> select max(Cases.`Deaths`) as `Deaths`, C.`Name` as `County_Name`, S.`Name` as `State_Name` from `County_Date_Cases` as Cases left join `County` as C on Cases.`County_ID` = C.`County_ID`  left join `State` as S on S.`State_ID` = C.`State_ID` group by C.`County_ID`;
+--------+-----------------------------------+----------------+
| Deaths | County_Name                       | State_Name     |
| 735    | Spartanburg                       | South Carolina |
| 175    | Sumter                            | South Carolina |
| 76     | Union                             | South Carolina |
| 93     | Williamsburg                      | South Carolina |
| 340    | York                              | South Carolina |
| 15     | Aurora                            | South Dakota   |
| 39     | Beadle                            | South Dakota   |
| 9      | Bennett                           | South Dakota   |
| 25     | Bon Homme                         | South Dakota   |
| 37     | Brookings                         | South Dakota   |
| 89     | Brown                             | South Dakota   |
| 9      | Brule                             | South Dakota   |
| 13     | Buffalo                           | South Dakota   |
| 20     | Butte                             | South Dakota   |
| 4      | Campbell                          | South Dakota   |
| 21     | Charles Mix                       | South Dakota   |
| 5      | Clark                             | South Dakota   |
| 15     | Clay                              | South Dakota   |
| 77     | Codington                         | South Dakota   |
| 12     | Corson                            | South Dakota   |
| 12     | Custer                            | South Dakota   |
| 64     | Davison                           | South Dakota   |
| 28     | Day                               | South Dakota   |
| 8      | Deuel                             | South Dakota   |
| 26     | Dewey                             | South Dakota   |
| 9      | Douglas                           | South Dakota   |
| 12     | Edmunds                           | South Dakota   |
| 15     | Fall River                        | South Dakota   |
| 13     | Faulk                             | South Dakota   |
| 38     | Grant                             | South Dakota   |
| 30     | Gregory                           | South Dakota   |
| 10     | Haakon                            | South Dakota   |
| 38     | Hamlin                            | South Dakota   |
| 6      | Hand                              | South Dakota   |
| 4      | Hanson                            | South Dakota   |
| 1      | Harding                           | South Dakota   |
| 36     | Hughes                            | South Dakota   |
| 26     | Hutchinson                        | South Dakota   |
| 1      | Hyde                              | South Dakota   |
| 14     | Jackson                           | South Dakota   |
| 16     | Jerauld                           | South Dakota   |
| 0      | Jones                             | South Dakota   |
| 14     | Kingsbury                         | South Dakota   |
| 18     | Lake                              | South Dakota   |
| 45     | Lawrence                          | South Dakota   |
| 77     | Lincoln                           | South Dakota   |
| 10     | Lyman                             | South Dakota   |
| 5      | Marshall                          | South Dakota   |
| 24     | McCook                            | South Dakota   |
| 4      | McPherson                         | South Dakota   |
| 31     | Meade                             | South Dakota   |
| 2      | Mellette                          | South Dakota   |
| 9      | Miner                             | South Dakota   |
| 334    | Minnehaha                         | South Dakota   |
| 17     | Moody                             | South Dakota   |
| 49     | Oglala Lakota                     | South Dakota   |
| 188    | Pennington                        | South Dakota   |
| 14     | Perkins                           | South Dakota   |
| 4      | Potter                            | South Dakota   |
| 36     | Roberts                           | South Dakota   |
| 3      | Sanborn                           | South Dakota   |
| 25     | Spink                             | South Dakota   |
| 2      | Stanley                           | South Dakota   |
| 3      | Sully                             | South Dakota   |
| 29     | Todd                              | South Dakota   |
| 16     | Tripp                             | South Dakota   |
| 53     | Turner                            | South Dakota   |
| 39     | Union                             | South Dakota   |
| 15     | Walworth                          | South Dakota   |
| 28     | Yankton                           | South Dakota   |
| 9      | Ziebach                           | South Dakota   |
| 158    | Anderson                          | Tennessee      |
| 120    | Bedford                           | Tennessee      |
| 39     | Benton                            | Tennessee      |
| 11     | Bledsoe                           | Tennessee      |
| 185    | Blount                            | Tennessee      |
| 141    | Bradley                           | Tennessee      |
| 59     | Campbell                          | Tennessee      |
| 30     | Cannon                            | Tennessee      |
| 81     | Carroll                           | Tennessee      |
| 155    | Carter                            | Tennessee      |
| 44     | Cheatham                          | Tennessee      |
| 48     | Chester                           | Tennessee      |
| 69     | Claiborne                         | Tennessee      |
| 31     | Clay                              | Tennessee      |
| 96     | Cocke                             | Tennessee      |
| 115    | Coffee                            | Tennessee      |
| 47     | Crockett                          | Tennessee      |
| 123    | Cumberland                        | Tennessee      |
| 874    | Davidson                          | Tennessee      |
| 51     | DeKalb                            | Tennessee      |
| 37     | Decatur                           | Tennessee      |
| 106    | Dickson                           | Tennessee      |
| 101    | Dyer                              | Tennessee      |
| 73     | Fayette                           | Tennessee      |
| 44     | Fentress                          | Tennessee      |
| 85     | Franklin                          | Tennessee      |
| 141    | Gibson                            | Tennessee      |
| 97     | Giles                             | Tennessee      |
| 46     | Grainger                          | Tennessee      |
| 145    | Greene                            | Tennessee      |
| 30     | Grundy                            | Tennessee      |
| 166    | Hamblen                           | Tennessee      |
| 466    | Hamilton                          | Tennessee      |
| 12     | Hancock                           | Tennessee      |
| 65     | Hardeman                          | Tennessee      |
| 63     | Hardin                            | Tennessee      |
| 98     | Hawkins                           | Tennessee      |
| 60     | Haywood                           | Tennessee      |
| 74     | Henderson                         | Tennessee      |
| 75     | Henry                             | Tennessee      |
| 41     | Hickman                           | Tennessee      |
| 32     | Houston                           | Tennessee      |
| 21     | Humphreys                         | Tennessee      |
| 34     | Jackson                           | Tennessee      |
| 119    | Jefferson                         | Tennessee      |
| 38     | Johnson                           | Tennessee      |
| 589    | Knox                              | Tennessee      |
| 26     | Lake                              | Tennessee      |
| 43     | Lauderdale                        | Tennessee      |
| 83     | Lawrence                          | Tennessee      |
| 25     | Lewis                             | Tennessee      |
| 62     | Lincoln                           | Tennessee      |
| 67     | Loudon                            | Tennessee      |
| 73     | Macon                             | Tennessee      |
| 232    | Madison                           | Tennessee      |
| 45     | Marion                            | Tennessee      |
| 57     | Marshall                          | Tennessee      |
| 163    | Maury                             | Tennessee      |
| 93     | McMinn                            | Tennessee      |
| 53     | McNairy                           | Tennessee      |
| 23     | Meigs                             | Tennessee      |
| 91     | Monroe                            | Tennessee      |
| 213    | Montgomery                        | Tennessee      |
| 16     | Moore                             | Tennessee      |
| 38     | Morgan                            | Tennessee      |
| 95     | Obion                             | Tennessee      |
| 58     | Overton                           | Tennessee      |
| 28     | Perry                             | Tennessee      |
| 23     | Pickett                           | Tennessee      |
| 22     | Polk                              | Tennessee      |
| 170    | Putnam                            | Tennessee      |
| 73     | Rhea                              | Tennessee      |
| 98     | Roane                             | Tennessee      |
| 121    | Robertson                         | Tennessee      |
| 388    | Rutherford                        | Tennessee      |
| 44     | Scott                             | Tennessee      |
| 27     | Sequatchie                        | Tennessee      |
| 165    | Sevier                            | Tennessee      |
| 1527   | Shelby                            | Tennessee      |
| 36     | Smith                             | Tennessee      |
| 25     | Stewart                           | Tennessee      |
| 275    | Sullivan                          | Tennessee      |
| 320    | Sumner                            | Tennessee      |
| 103    | Tipton                            | Tennessee      |
| 22     | Trousdale                         | Tennessee      |
| 48     | Unicoi                            | Tennessee      |
| 34     | Union                             | Tennessee      |
| 20     | Van Buren                         | Tennessee      |
| 77     | Warren                            | Tennessee      |
| 234    | Washington                        | Tennessee      |
| 30     | Wayne                             | Tennessee      |
| 60     | Weakley                           | Tennessee      |
| 66     | White                             | Tennessee      |
| 204    | Williamson                        | Tennessee      |
| 212    | Wilson                            | Tennessee      |
| 109    | Anderson                          | Texas          |
| 46     | Andrews                           | Texas          |
| 263    | Angelina                          | Texas          |
| 35     | Aransas                           | Texas          |
| 12     | Archer                            | Texas          |
| 6      | Armstrong                         | Texas          |
| 141    | Atascosa                          | Texas          |
| 31     | Austin                            | Texas          |
| 17     | Bailey                            | Texas          |
| 25     | Bandera                           | Texas          |
| 83     | Bastrop                           | Texas          |
| 11     | Baylor                            | Texas          |
| 65     | Bee                               | Texas          |
| 385    | Bell                              | Texas          |
| 3038   | Bexar                             | Texas          |
| 18     | Blanco                            | Texas          |
| 2      | Borden                            | Texas          |
| 31     | Bosque                            | Texas          |
| 187    | Bowie                             | Texas          |
| 397    | Brazoria                          | Texas          |
| 220    | Brazos                            | Texas          |
| 12     | Brewster                          | Texas          |
| 4      | Briscoe                           | Texas          |
| 33     | Brooks                            | Texas          |
| 132    | Brown                             | Texas          |
| 37     | Burleson                          | Texas          |
| 60     | Burnet                            | Texas          |
| 89     | Caldwell                          | Texas          |
| 20     | Calhoun                           | Texas          |
| 38     | Callahan                          | Texas          |
| 1491   | Cameron                           | Texas          |
| 42     | Camp                              | Texas          |
| 14     | Carson                            | Texas          |
| 78     | Cass                              | Texas          |
| 29     | Castro                            | Texas          |
| 43     | Chambers                          | Texas          |
| 127    | Cherokee                          | Texas          |
| 17     | Childress                         | Texas          |
| 16     | Clay                              | Texas          |
| 14     | Cochran                           | Texas          |
| 11     | Coke                              | Texas          |
| 31     | Coleman                           | Texas          |
| 749    | Collin                            | Texas          |
| 9      | Collingsworth                     | Texas          |
| 25     | Colorado                          | Texas          |
| 294    | Comal                             | Texas          |
| 51     | Comanche                          | Texas          |
| 8      | Concho                            | Texas          |
| 64     | Cooke                             | Texas          |
| 80     | Coryell                           | Texas          |
| 7      | Cottle                            | Texas          |
| 12     | Crane                             | Texas          |
| 15     | Crockett                          | Texas          |
| 28     | Crosby                            | Texas          |
| 7      | Culberson                         | Texas          |
| 22     | Dallam                            | Texas          |
| 3549   | Dallas                            | Texas          |
| 68     | Dawson                            | Texas          |
| 57     | DeWitt                            | Texas          |
| 64     | Deaf Smith                        | Texas          |
| 11     | Delta                             | Texas          |
| 677    | Denton                            | Texas          |
| 10     | Dickens                           | Texas          |
| 23     | Dimmit                            | Texas          |
| 15     | Donley                            | Texas          |
| 39     | Duval                             | Texas          |
| 43     | Eastland                          | Texas          |
| 338    | Ector                             | Texas          |
| 4      | Edwards                           | Texas          |
| 2407   | El Paso                           | Texas          |
| 288    | Ellis                             | Texas          |
| 67     | Erath                             | Texas          |
| 29     | Falls                             | Texas          |
| 102    | Fannin                            | Texas          |
| 54     | Fayette                           | Texas          |
| 14     | Fisher                            | Texas          |
| 29     | Floyd                             | Texas          |
| 9      | Foard                             | Texas          |
| 582    | Fort Bend                         | Texas          |
| 25     | Franklin                          | Texas          |
| 47     | Freestone                         | Texas          |
| 44     | Frio                              | Texas          |
| 42     | Gaines                            | Texas          |
| 357    | Galveston                         | Texas          |
| 21     | Garza                             | Texas          |
| 48     | Gillespie                         | Texas          |
| 2      | Glasscock                         | Texas          |
| 13     | Goliad                            | Texas          |
| 52     | Gonzales                          | Texas          |
| 54     | Gray                              | Texas          |
| 317    | Grayson                           | Texas          |
| 324    | Gregg                             | Texas          |
| 64     | Grimes                            | Texas          |
| 195    | Guadalupe                         | Texas          |
| 152    | Hale                              | Texas          |
| 14     | Hall                              | Texas          |
| 26     | Hamilton                          | Texas          |
| 22     | Hansford                          | Texas          |
| 12     | Hardeman                          | Texas          |
| 96     | Hardin                            | Texas          |
| 5301   | Harris                            | Texas          |
| 95     | Harrison                          | Texas          |
| 2      | Hartley                           | Texas          |
| 23     | Haskell                           | Texas          |
| 227    | Hays                              | Texas          |
| 2      | Hemphill                          | Texas          |
| 167    | Henderson                         | Texas          |
| 2679   | Hidalgo                           | Texas          |
| 100    | Hill                              | Texas          |
| 99     | Hockley                           | Texas          |
| 118    | Hood                              | Texas          |
| 105    | Hopkins                           | Texas          |
| 43     | Houston                           | Texas          |
| 99     | Howard                            | Texas          |
| 11     | Hudspeth                          | Texas          |
| 151    | Hunt                              | Texas          |
| 69     | Hutchinson                        | Texas          |
| 1      | Irion                             | Texas          |
| 15     | Jack                              | Texas          |
| 30     | Jackson                           | Texas          |
| 80     | Jasper                            | Texas          |
| 2      | Jeff Davis                        | Texas          |
| 363    | Jefferson                         | Texas          |
| 14     | Jim Hogg                          | Texas          |
| 90     | Jim Wells                         | Texas          |
| 335    | Johnson                           | Texas          |
| 50     | Jones                             | Texas          |
| 31     | Karnes                            | Texas          |
| 224    | Kaufman                           | Texas          |
| 63     | Kendall                           | Texas          |
| 2      | Kenedy                            | Texas          |
| 1      | Kent                              | Texas          |
| 82     | Kerr                              | Texas          |
| 6      | Kimble                            | Texas          |
| 0      | King                              | Texas          |
| 6      | Kinney                            | Texas          |
| 84     | Kleberg                           | Texas          |
| 15     | Knox                              | Texas          |
| 24     | La Salle                          | Texas          |
| 147    | Lamar                             | Texas          |
| 79     | Lamb                              | Texas          |
| 31     | Lampasas                          | Texas          |
| 72     | Lavaca                            | Texas          |
| 36     | Lee                               | Texas          |
| 40     | Leon                              | Texas          |
| 164    | Liberty                           | Texas          |
| 66     | Limestone                         | Texas          |
| 12     | Lipscomb                          | Texas          |
| 20     | Live Oak                          | Texas          |
| 48     | Llano                             | Texas          |
| 0      | Loving                            | Texas          |
| 770    | Lubbock                           | Texas          |
| 23     | Lynn                              | Texas          |
| 27     | Madison                           | Texas          |
| 30     | Marion                            | Texas          |
| 18     | Martin                            | Texas          |
| 6      | Mason                             | Texas          |
| 91     | Matagorda                         | Texas          |
| 311    | Maverick                          | Texas          |
| 17     | McCulloch                         | Texas          |
| 443    | McLennan                          | Texas          |
| 5      | McMullen                          | Texas          |
| 97     | Medina                            | Texas          |
| 9      | Menard                            | Texas          |
| 251    | Midland                           | Texas          |
| 41     | Milam                             | Texas          |
| 20     | Mills                             | Texas          |
| 30     | Mitchell                          | Texas          |
| 67     | Montague                          | Texas          |
| 471    | Montgomery                        | Texas          |
| 69     | Moore                             | Texas          |
| 28     | Morris                            | Texas          |
| 8      | Motley                            | Texas          |
| 152    | Nacogdoches                       | Texas          |
| 133    | Navarro                           | Texas          |
| 31     | Newton                            | Texas          |
| 50     | Nolan                             | Texas          |
| 725    | Nueces                            | Texas          |
| 25     | Ochiltree                         | Texas          |
| 4      | Oldham                            | Texas          |
| 119    | Orange                            | Texas          |
| 68     | Palo Pinto                        | Texas          |
| 71     | Panola                            | Texas          |
| 165    | Parker                            | Texas          |
| 34     | Parmer                            | Texas          |
| 34     | Pecos                             | Texas          |
| 98     | Polk                              | Texas          |
| 412    | Potter                            | Texas          |
| 24     | Presidio                          | Texas          |
| 24     | Rains                             | Texas          |
| 277    | Randall                           | Texas          |
| 8      | Reagan                            | Texas          |
| 12     | Real                              | Texas          |
| 35     | Red River                         | Texas          |
| 39     | Reeves                            | Texas          |
| 18     | Refugio                           | Texas          |
| 1      | Roberts                           | Texas          |
| 38     | Robertson                         | Texas          |
| 133    | Rockwall                          | Texas          |
| 36     | Runnels                           | Texas          |
| 100    | Rusk                              | Texas          |
| 38     | Sabine                            | Texas          |
| 30     | San Augustine                     | Texas          |
| 29     | San Jacinto                       | Texas          |
| 139    | San Patricio                      | Texas          |
| 21     | San Saba                          | Texas          |
| 6      | Schleicher                        | Texas          |
| 62     | Scurry                            | Texas          |
| 3      | Shackelford                       | Texas          |
| 59     | Shelby                            | Texas          |
| 12     | Sherman                           | Texas          |
| 411    | Smith                             | Texas          |
| 12     | Somervell                         | Texas          |
| 276    | Starr                             | Texas          |
| 25     | Stephens                          | Texas          |
| 4      | Sterling                          | Texas          |
| 6      | Stonewall                         | Texas          |
| 8      | Sutton                            | Texas          |
| 17     | Swisher                           | Texas          |
| 2967   | Tarrant                           | Texas          |
| 378    | Taylor                            | Texas          |
| 2      | Terrell                           | Texas          |
| 54     | Terry                             | Texas          |
| 5      | Throckmorton                      | Texas          |
| 82     | Titus                             | Texas          |
| 258    | Tom Green                         | Texas          |
| 882    | Travis                            | Texas          |
| 23     | Trinity                           | Texas          |
| 34     | Tyler                             | Texas          |
| 65     | Upshur                            | Texas          |
| 9      | Upton                             | Texas          |
| 65     | Uvalde                            | Texas          |
| 198    | Val Verde                         | Texas          |
| 106    | Van Zandt                         | Texas          |
| 180    | Victoria                          | Texas          |
| 118    | Walker                            | Texas          |
| 41     | Waller                            | Texas          |
| 21     | Ward                              | Texas          |
| 84     | Washington                        | Texas          |
| 788    | Webb                              | Texas          |
| 108    | Wharton                           | Texas          |
| 10     | Wheeler                           | Texas          |
| 359    | Wichita                           | Texas          |
| 53     | Wilbarger                         | Texas          |
| 80     | Willacy                           | Texas          |
| 413    | Williamson                        | Texas          |
| 60     | Wilson                            | Texas          |
| 21     | Winkler                           | Texas          |
| 113    | Wise                              | Texas          |
| 117    | Wood                              | Texas          |
| 27     | Yoakum                            | Texas          |
| 41     | Young                             | Texas          |
| 29     | Zapata                            | Texas          |
| 39     | Zavala                            | Texas          |
| 6      | Beaver                            | Utah           |
| 46     | Box Elder                         | Utah           |
| 38     | Cache                             | Utah           |
| 12     | Carbon                            | Utah           |
| 0      | Daggett                           | Utah           |
| 141    | Davis                             | Utah           |
| 9      | Duchesne                          | Utah           |
| 9      | Emery                             | Utah           |
| 9      | Garfield                          | Utah           |
| 3      | Grand                             | Utah           |
| 32     | Iron                              | Utah           |
| 10     | Juab                              | Utah           |
| 4      | Kane                              | Utah           |
| 11     | Millard                           | Utah           |
| 11     | Morgan                            | Utah           |
| 2      | Piute                             | Utah           |
| 0      | Rich                              | Utah           |
| 780    | Salt Lake                         | Utah           |
| 36     | San Juan                          | Utah           |
| 19     | Sanpete                           | Utah           |
| 12     | Sevier                            | Utah           |
| 10     | Summit                            | Utah           |
| 37     | Tooele                            | Utah           |
| 17     | Uintah                            | Utah           |
| 341    | Utah                              | Utah           |
| 20     | Wasatch                           | Utah           |
| 184    | Washington                        | Utah           |
| 0      | Wayne                             | Utah           |
| 170    | Weber                             | Utah           |
| 8      | Addison                           | Vermont        |
| 9      | Bennington                        | Vermont        |
| 5      | Caledonia                         | Vermont        |
| 89     | Chittenden                        | Vermont        |
| 1      | Essex                             | Vermont        |
| 35     | Franklin                          | Vermont        |
| 0      | Grand Isle                        | Vermont        |
| 2      | Lamoille                          | Vermont        |
| 3      | Orange                            | Vermont        |
| 7      | Orleans                           | Vermont        |
| 12     | Rutland                           | Vermont        |
| 14     | Washington                        | Vermont        |
| 13     | Windham                           | Vermont        |
| 10     | Windsor                           | Vermont        |
| 35     | Accomack                          | Virginia       |
| 72     | Albemarle                         | Virginia       |
| 125    | Alexandria city                   | Virginia       |
| 47     | Alleghany                         | Virginia       |
| 22     | Amelia                            | Virginia       |
| 34     | Amherst                           | Virginia       |
| 19     | Appomattox                        | Virginia       |
| 237    | Arlington                         | Virginia       |
| 68     | Augusta                           | Virginia       |
| 11     | Bath                              | Virginia       |
| 77     | Bedford                           | Virginia       |
| 10     | Bland                             | Virginia       |
| 30     | Botetourt                         | Virginia       |
| 30     | Bristol city                      | Virginia       |
| 17     | Brunswick                         | Virginia       |
| 35     | Buchanan                          | Virginia       |
| 28     | Buckingham                        | Virginia       |
| 19     | Buena Vista city                  | Virginia       |
| 67     | Campbell                          | Virginia       |
| 29     | Caroline                          | Virginia       |
| 67     | Carroll                           | Virginia       |
| 12     | Charles City                      | Virginia       |
| 14     | Charlotte                         | Virginia       |
| 47     | Charlottesville city              | Virginia       |
| 232    | Chesapeake city                   | Virginia       |
| 362    | Chesterfield                      | Virginia       |
| 19     | Clarke                            | Virginia       |
| 49     | Colonial Heights city             | Virginia       |
| 11     | Covington city                    | Virginia       |
| 6      | Craig                             | Virginia       |
| 56     | Culpeper                          | Virginia       |
| 7      | Cumberland                        | Virginia       |
| 112    | Danville city                     | Virginia       |
| 15     | Dickenson                         | Virginia       |
| 35     | Dinwiddie                         | Virginia       |
| 41     | Emporia city                      | Virginia       |
| 7      | Essex                             | Virginia       |
| 1005   | Fairfax                           | Virginia       |
| 14     | Fairfax city                      | Virginia       |
| 9      | Falls Church city                 | Virginia       |
| 57     | Fauquier                          | Virginia       |
| 19     | Floyd                             | Virginia       |
| 16     | Fluvanna                          | Virginia       |
| 61     | Franklin                          | Virginia       |
| 27     | Franklin city                     | Virginia       |
| 88     | Frederick                         | Virginia       |
| 22     | Fredericksburg city               | Virginia       |
| 50     | Galax city                        | Virginia       |
| 16     | Giles                             | Virginia       |
| 43     | Gloucester                        | Virginia       |
| 17     | Goochland                         | Virginia       |
| 34     | Grayson                           | Virginia       |
| 11     | Greene                            | Virginia       |
| 25     | Greensville                       | Virginia       |
| 66     | Halifax                           | Virginia       |
| 129    | Hampton city                      | Virginia       |
| 138    | Hanover                           | Virginia       |
| 92     | Harrisonburg city                 | Virginia       |
| 542    | Henrico                           | Virginia       |
| 117    | Henry                             | Virginia       |
| 1      | Highland                          | Virginia       |
| 57     | Hopewell city                     | Virginia       |
| 58     | Isle of Wight                     | Virginia       |
| 65     | James City                        | Virginia       |
| 16     | King George                       | Virginia       |
| 10     | King William                      | Virginia       |
| 6      | King and Queen                    | Virginia       |
| 13     | Lancaster                         | Virginia       |
| 42     | Lee                               | Virginia       |
| 26     | Lexington city                    | Virginia       |
| 253    | Loudoun                           | Virginia       |
| 25     | Louisa                            | Virginia       |
| 6      | Lunenburg                         | Virginia       |
| 136    | Lynchburg city                    | Virginia       |
| 14     | Madison                           | Virginia       |
| 12     | Manassas Park city                | Virginia       |
| 41     | Manassas city                     | Virginia       |
| 66     | Martinsville city                 | Virginia       |
| 11     | Mathews                           | Virginia       |
| 58     | Mecklenburg                       | Virginia       |
| 18     | Middlesex                         | Virginia       |
| 86     | Montgomery                        | Virginia       |
| 10     | Nelson                            | Virginia       |
| 13     | New Kent                          | Virginia       |
| 190    | Newport News city                 | Virginia       |
| 217    | Norfolk city                      | Virginia       |
| 34     | Northampton                       | Virginia       |
| 20     | Northumberland                    | Virginia       |
| 6      | Norton city                       | Virginia       |
| 41     | Nottoway                          | Virginia       |
| 33     | Orange                            | Virginia       |
| 53     | Page                              | Virginia       |
| 38     | Patrick                           | Virginia       |
| 68     | Petersburg city                   | Virginia       |
| 70     | Pittsylvania                      | Virginia       |
| 15     | Poquoson city                     | Virginia       |
| 149    | Portsmouth city                   | Virginia       |
| 10     | Powhatan                          | Virginia       |
| 29     | Prince Edward                     | Virginia       |
| 18     | Prince George                     | Virginia       |
| 451    | Prince William                    | Virginia       |
| 56     | Pulaski                           | Virginia       |
| 17     | Radford city                      | Virginia       |
| 3      | Rappahannock                      | Virginia       |
| 10     | Richmond                          | Virginia       |
| 216    | Richmond city                     | Virginia       |
| 134    | Roanoke                           | Virginia       |
| 164    | Roanoke city                      | Virginia       |
| 41     | Rockbridge                        | Virginia       |
| 99     | Rockingham                        | Virginia       |
| 35     | Russell                           | Virginia       |
| 43     | Salem city                        | Virginia       |
| 50     | Scott                             | Virginia       |
| 125    | Shenandoah                        | Virginia       |
| 87     | Smyth                             | Virginia       |
| 53     | Southampton                       | Virginia       |
| 102    | Spotsylvania                      | Virginia       |
| 68     | Stafford                          | Virginia       |
| 67     | Staunton city                     | Virginia       |
| 167    | Suffolk city                      | Virginia       |
| 8      | Surry                             | Virginia       |
| 20     | Sussex                            | Virginia       |
| 61     | Tazewell                          | Virginia       |
| 335    | Virginia Beach city               | Virginia       |
| 48     | Warren                            | Virginia       |
| 99     | Washington                        | Virginia       |
| 34     | Waynesboro city                   | Virginia       |
| 21     | Westmoreland                      | Virginia       |
| 12     | Williamsburg city                 | Virginia       |
| 41     | Winchester city                   | Virginia       |
| 93     | Wise                              | Virginia       |
| 66     | Wythe                             | Virginia       |
| 39     | York                              | Virginia       |
| 21     | Adams                             | Washington     |
| 28     | Asotin                            | Washington     |
| 208    | Benton                            | Washington     |
| 63     | Chelan                            | Washington     |
| 8      | Clallam                           | Washington     |
| 232    | Clark                             | Washington     |
| 4      | Columbia                          | Washington     |
| 66     | Cowlitz                           | Washington     |
| 23     | Douglas                           | Washington     |
| 4      | Ferry                             | Washington     |
| 101    | Franklin                          | Washington     |
| 4      | Garfield                          | Washington     |
| 114    | Grant                             | Washington     |
| 49     | Grays Harbor                      | Washington     |
| 27     | Island                            | Washington     |
| 2      | Jefferson                         | Washington     |
| 1417   | King                              | Washington     |
| 87     | Kitsap                            | Washington     |
| 30     | Kittitas                          | Washington     |
| 8      | Klickitat                         | Washington     |
| 50     | Lewis                             | Washington     |
| 5      | Lincoln                           | Washington     |
| 27     | Mason                             | Washington     |
| 36     | Okanogan                          | Washington     |
| 10     | Pacific                           | Washington     |
| 7      | Pend Oreille                      | Washington     |
| 563    | Pierce                            | Washington     |
| 0      | San Juan                          | Washington     |
| 61     | Skagit                            | Washington     |
| 1      | Skamania                          | Washington     |
| 546    | Snohomish                         | Washington     |
| 591    | Spokane                           | Washington     |
| 23     | Stevens                           | Washington     |
| 80     | Thurston                          | Washington     |
| 0      | Wahkiakum                         | Washington     |
| 62     | Walla Walla                       | Washington     |
| 85     | Whatcom                           | Washington     |
| 45     | Whitman                           | Washington     |
| 425    | Yakima                            | Washington     |
| 21     | Barbour                           | West Virginia  |
| 102    | Berkeley                          | West Virginia  |
| 32     | Boone                             | West Virginia  |
| 1      | Braxton                           | West Virginia  |
| 50     | Brooke                            | West Virginia  |
| 161    | Cabell                            | West Virginia  |
| 0      | Calhoun                           | West Virginia  |
| 6      | Clay                              | West Virginia  |
| 6      | Doddridge                         | West Virginia  |
| 70     | Fayette                           | West Virginia  |
| 8      | Gilmer                            | West Virginia  |
| 26     | Grant                             | West Virginia  |
| 53     | Greenbrier                        | West Virginia  |
| 28     | Hampshire                         | West Virginia  |
| 86     | Hancock                           | West Virginia  |
| 20     | Hardy                             | West Virginia  |
| 70     | Harrison                          | West Virginia  |
| 50     | Jackson                           | West Virginia  |
| 39     | Jefferson                         | West Virginia  |
| 286    | Kanawha                           | West Virginia  |
| 19     | Lewis                             | West Virginia  |
| 13     | Lincoln                           | West Virginia  |
| 77     | Logan                             | West Virginia  |
| 34     | Marion                            | West Virginia  |
| 66     | Marshall                          | West Virginia  |
| 38     | Mason                             | West Virginia  |
| 20     | McDowell                          | West Virginia  |
| 112    | Mercer                            | West Virginia  |
| 77     | Mineral                           | West Virginia  |
| 34     | Mingo                             | West Virginia  |
| 71     | Monongalia                        | West Virginia  |
| 14     | Monroe                            | West Virginia  |
| 14     | Morgan                            | West Virginia  |
| 12     | Nicholas                          | West Virginia  |
| 67     | Ohio                              | West Virginia  |
| 5      | Pendleton                         | West Virginia  |
| 17     | Pleasants                         | West Virginia  |
| 9      | Pocahontas                        | West Virginia  |
| 43     | Preston                           | West Virginia  |
| 75     | Putnam                            | West Virginia  |
| 60     | Raleigh                           | West Virginia  |
| 10     | Randolph                          | West Virginia  |
| 9      | Ritchie                           | West Virginia  |
| 7      | Roane                             | West Virginia  |
| 23     | Summers                           | West Virginia  |
| 21     | Taylor                            | West Virginia  |
| 9      | Tucker                            | West Virginia  |
| 4      | Tyler                             | West Virginia  |
| 30     | Upshur                            | West Virginia  |
| 32     | Wayne                             | West Virginia  |
| 4      | Webster                           | West Virginia  |
| 19     | Wetzel                            | West Virginia  |
| 2      | Wirt                              | West Virginia  |
| 132    | Wood                              | West Virginia  |
| 35     | Wyoming                           | West Virginia  |
| 15     | Adams                             | Wisconsin      |
| 16     | Ashland                           | Wisconsin      |
| 76     | Barron                            | Wisconsin      |
| 19     | Bayfield                          | Wisconsin      |
| 254    | Brown                             | Wisconsin      |
| 7      | Buffalo                           | Wisconsin      |
| 23     | Burnett                           | Wisconsin      |
| 47     | Calumet                           | Wisconsin      |
| 95     | Chippewa                          | Wisconsin      |
| 61     | Clark                             | Wisconsin      |
| 65     | Columbia                          | Wisconsin      |
| 17     | Crawford                          | Wisconsin      |
| 301    | Dane                              | Wisconsin      |
| 179    | Dodge                             | Wisconsin      |
